Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,dropout,num_layers,negative_slope,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,64,1,1,0.1,dot,2000,0.1380887031555175,0.1459810733795166,23233
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,64,1,2,0.1,inner,2000,0.131465196609497,0.1393203735351562,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,64,1,2,0.1,dot,2000,0.1486916542053222,0.1565871238708496,24369
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,64,1,3,0.1,inner,2000,0.1331381797790527,0.140913724899292,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,64,1,3,0.1,dot,2000,0.169283390045166,0.1776819229125976,28529
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,32,1,1,0.1,inner,2000,0.1338307857513427,0.1416940689086914,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,32,1,1,0.1,dot,2000,0.1379644870758056,0.1458919048309326,23233
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,32,1,2,0.1,inner,2000,0.1213798522949218,0.1290633678436279,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,32,1,2,0.1,dot,2000,0.158186674118042,0.1663510799407959,23793
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,32,1,3,0.1,inner,2000,0.1000075340270996,0.1077048778533935,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,32,1,3,0.1,dot,2000,0.1181864738464355,0.1264200210571289,24849
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,16,1,1,0.1,inner,2000,0.1060984134674072,0.1139943599700927,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,16,1,1,0.1,dot,2000,0.1329085826873779,0.1409864425659179,23233
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,16,1,2,0.1,inner,2000,0.1350123882293701,0.1426155567169189,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,16,1,2,0.1,dot,2000,0.1442487239837646,0.1523880958557129,23505
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,16,1,3,0.1,inner,2000,0.1264452934265136,0.1340291500091552,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,2,2,16,1,3,0.1,dot,2000,0.1194431781768798,0.1276264190673828,23777
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,64,1,1,0.1,inner,2000,0.1090960502624511,0.1169455051422119,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,64,1,1,0.1,dot,2000,0.1189219951629638,0.1268043518066406,23233
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,64,1,2,0.1,inner,2000,0.1272621154785156,0.1350769996643066,23216
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,64,1,2,0.1,dot,2000,0.1298916339874267,0.1380457878112793,24369
Tune,83.95,95.57,96.49,96.68,97.97,98.52,92.55,83.95,95.57,96.49,96.68,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,64,1,3,0.1,inner,2000,0.0910887718200683,0.0989036560058593,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,64,1,3,0.1,dot,2000,0.1469149589538574,0.1551697254180908,28529
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,32,1,1,0.1,inner,2000,0.1154816150665283,0.1236426830291748,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,32,1,1,0.1,dot,2000,0.1497397422790527,0.1578311920166015,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,32,1,2,0.1,inner,2000,0.1392834186553955,0.1468615531921386,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,32,1,2,0.1,dot,2000,0.1412775516510009,0.1494507789611816,23793
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,32,1,3,0.1,inner,2000,0.1094119548797607,0.1172938346862793,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,32,1,3,0.1,dot,2000,0.1548299789428711,0.1631314754486084,24849
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,16,1,1,0.1,inner,2000,0.1294319629669189,0.1372497081756591,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,16,1,1,0.1,dot,2000,0.1030976772308349,0.1109569072723388,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,16,1,2,0.1,inner,2000,0.1389186382293701,0.1465628147125244,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,16,1,2,0.1,dot,2000,0.1139686107635498,0.1218483448028564,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,16,1,3,0.1,inner,2000,0.1414120197296142,0.1492924690246582,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.015,3,2,16,1,3,0.1,dot,2000,0.1566050052642822,0.1649596691131591,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,64,1,1,0.1,inner,2000,0.1323232650756836,0.140190839767456,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,64,1,1,0.1,dot,2000,0.1046345233917236,0.112788438796997,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,64,1,2,0.1,inner,2000,0.1317260265350341,0.1395590305328369,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,64,1,2,0.1,dot,2000,0.1235175132751464,0.131594181060791,24369
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,64,1,3,0.1,inner,2000,0.1436624526977539,0.1512572765350341,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,64,1,3,0.1,dot,2000,0.1630842685699463,0.1712849140167236,28529
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,32,1,1,0.1,inner,2000,0.1389060020446777,0.1466152667999267,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,32,1,1,0.1,dot,2000,0.1402177810668945,0.148120641708374,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,32,1,2,0.1,inner,2000,0.1382606029510498,0.1460151672363281,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,32,1,2,0.1,dot,2000,0.1241819858551025,0.1321725845336914,23793
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,32,1,3,0.1,inner,2000,0.1403639316558838,0.1480486392974853,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,32,1,3,0.1,dot,2000,0.1481108665466308,0.1561167240142822,24849
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,16,1,1,0.1,inner,2000,0.129155158996582,0.1369428634643554,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,16,1,1,0.1,dot,2000,0.1482787132263183,0.1561741828918457,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,16,1,2,0.1,inner,2000,0.1021616458892822,0.1099088191986084,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,16,1,2,0.1,dot,2000,0.1512107849121093,0.159210205078125,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,16,1,3,0.1,inner,2000,0.1031010150909423,0.1107847690582275,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,1,2,16,1,3,0.1,dot,2000,0.1292622089385986,0.1375265121459961,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,64,1,1,0.1,inner,2000,0.0991942882537841,0.1068964004516601,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,64,1,1,0.1,dot,2000,0.1028454303741455,0.1110701560974121,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,64,1,2,0.1,inner,2000,0.0894436836242675,0.0970396995544433,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,64,1,2,0.1,dot,2000,0.1568796634674072,0.1649978160858154,24369
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,64,1,3,0.1,inner,2000,0.0668268203735351,0.0746409893035888,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,64,1,3,0.1,dot,2000,0.1397185325622558,0.1480674743652343,28529
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,32,1,1,0.1,inner,2000,0.149198293685913,0.1570668220520019,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,32,1,1,0.1,dot,2000,0.1450028419494629,0.1530127525329589,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,32,1,2,0.1,inner,2000,0.1244428157806396,0.1322464942932129,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,32,1,2,0.1,dot,2000,0.1137313842773437,0.1218419075012207,23793
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,32,1,3,0.1,inner,2000,0.1412930488586425,0.1491401195526123,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,32,1,3,0.1,dot,2000,0.1576216220855713,0.1657788753509521,24849
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,16,1,1,0.1,inner,2000,0.1373276710510254,0.1452288627624511,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,16,1,1,0.1,dot,2000,0.1308596134185791,0.1389424800872802,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,16,1,2,0.1,inner,2000,0.1330277919769287,0.1408483982086181,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,16,1,2,0.1,dot,2000,0.1163523197174072,0.13328218460083,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,16,1,3,0.1,inner,2000,0.1319127082824707,0.1396946907043457,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,2,2,16,1,3,0.1,dot,2000,0.120103120803833,0.128281831741333,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,64,1,1,0.1,inner,2000,0.154473066329956,0.1622490882873535,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,64,1,1,0.1,dot,2000,0.092372179031372,0.1003260612487793,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,64,1,2,0.1,inner,2000,0.1022946834564209,0.1100685596466064,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,64,1,2,0.1,dot,2000,0.1217472553253173,0.1299123764038086,24369
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,64,1,3,0.1,inner,2000,0.1406683921813964,0.1484565734863281,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,64,1,3,0.1,dot,2000,0.1595332622528076,0.1679186820983886,28529
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,32,1,1,0.1,inner,2000,0.1412317752838134,0.148977518081665,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,32,1,1,0.1,dot,2000,0.1613070964813232,0.1691803932189941,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,32,1,2,0.1,inner,2000,0.1326320171356201,0.1402163505554199,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,32,1,2,0.1,dot,2000,0.1561553478240966,0.1642918586730957,23793
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,32,1,3,0.1,inner,2000,0.1395864486694336,0.147301435470581,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,32,1,3,0.1,dot,2000,0.1152067184448242,0.1232743263244628,24849
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,16,1,1,0.1,inner,2000,0.1183347702026367,0.1260735988616943,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,16,1,1,0.1,dot,2000,0.1573970317840576,0.1653392314910888,23233
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,16,1,2,0.1,inner,2000,0.1282324790954589,0.1361174583435058,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,16,1,2,0.1,dot,2000,0.1414954662322998,0.1496970653533935,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,16,1,3,0.1,inner,2000,0.1451489925384521,0.1528408527374267,23216
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,2,0.1,0.001,3,2,16,1,3,0.1,dot,2000,0.123291015625,0.1316022872924804,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,64,1,1,0.1,inner,2000,0.1474432945251464,0.1560118198394775,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,64,1,1,0.1,dot,2000,0.1516633033752441,0.1602406501770019,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,64,1,2,0.1,inner,2000,0.1377549171447754,0.1462645530700683,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,64,1,2,0.1,dot,2000,0.1616442203521728,0.1709706783294677,24641
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,64,1,3,0.1,inner,2000,0.1138808727264404,0.1223211288452148,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,64,1,3,0.1,dot,2000,0.1515512466430664,0.160588264465332,28801
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,32,1,1,0.1,inner,2000,0.1502766609191894,0.1589603424072265,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,32,1,1,0.1,dot,2000,0.1460480690002441,0.1545839309692382,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,32,1,2,0.1,inner,2000,0.1576967239379882,0.1661605834960937,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,32,1,2,0.1,dot,2000,0.1341409683227539,0.1430704593658447,24065
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,32,1,3,0.1,inner,2000,0.1172738075256347,0.1258349418640136,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,32,1,3,0.1,dot,2000,0.1883022785186767,0.197411298751831,25121
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,16,1,1,0.1,inner,2000,0.1174705028533935,0.1260457038879394,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,16,1,1,0.1,dot,2000,0.1285281181335449,0.1372840404510498,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,16,1,2,0.1,inner,2000,0.1570711135864257,0.1657299995422363,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,16,1,2,0.1,dot,2000,0.1504809856414795,0.1593737602233886,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,16,1,3,0.1,inner,2000,0.1115124225616455,0.1424207687377929,23488
