edge_index0,edge_index1,pred,gr
207,1536,1.0,1.0
14,242,1.0,1.0
727,1799,1.0,1.0
1037,1610,1.0,1.0
1830,2466,1.0,1.0
115,2153,1.0,1.0
1047,603,1.0,1.0
814,1365,1.0,1.0
2476,2472,1.0,1.0
1847,1846,1.0,1.0
1853,1861,1.0,1.0
1215,818,1.0,1.0
1409,2600,1.0,1.0
1236,861,1.0,1.0
459,130,1.0,1.0
1937,623,1.0,1.0
672,456,1.0,1.0
1879,1760,1.0,1.0
2220,1958,1.0,1.0
2182,2146,1.0,1.0
1992,2153,1.0,1.0
2025,2153,1.0,1.0
382,2132,1.0,1.0
179,608,1.0,1.0
1215,825,1.0,1.0
163,659,1.0,1.0
95,161,1.0,1.0
2624,2429,1.0,1.0
1779,2007,1.0,1.0
536,411,1.0,1.0
752,1621,1.0,1.0
429,1514,1.0,1.0
2510,1977,1.0,1.0
1941,748,1.0,1.0
332,324,1.0,1.0
1061,585,1.0,1.0
1711,1581,1.0,1.0
1194,594,1.0,1.0
1430,569,1.0,1.0
724,747,1.0,1.0
115,2421,1.0,1.0
747,198,1.0,1.0
672,591,1.0,1.0
1044,1341,1.0,1.0
1140,965,1.0,1.0
570,1243,1.0,1.0
1136,1142,1.0,1.0
638,449,1.0,1.0
852,1654,1.0,1.0
1728,1536,1.0,1.0
1025,569,1.0,1.0
598,428,1.0,1.0
16,552,1.0,1.0
677,71,1.0,1.0
478,396,1.0,1.0
1453,539,1.0,1.0
277,523,1.0,1.0
1318,227,1.0,1.0
2342,2151,1.0,1.0
2146,1897,1.0,1.0
42,793,1.0,1.0
747,283,1.0,1.0
373,652,1.0,1.0
2252,2271,1.0,1.0
552,653,1.0,1.0
916,427,1.0,1.0
2583,378,1.0,1.0
1567,1124,1.0,1.0
1595,2346,1.0,1.0
576,839,1.0,1.0
1232,1178,1.0,1.0
910,1140,1.0,1.0
1734,1715,1.0,1.0
627,1057,1.0,1.0
143,346,1.0,1.0
882,523,1.0,1.0
2508,2137,1.0,1.0
1417,1421,1.0,1.0
251,6,1.0,1.0
856,163,1.0,1.0
1700,1157,1.0,1.0
1305,1016,1.0,1.0
1800,1901,1.0,1.0
3,463,1.0,1.0
2586,1647,1.0,1.0
1687,1649,1.0,1.0
1380,1717,1.0,1.0
2499,2322,1.0,1.0
1793,1795,1.0,1.0
966,964,1.0,1.0
552,473,1.0,1.0
2246,2475,1.0,1.0
1710,1656,1.0,1.0
2160,1747,1.0,1.0
1985,2065,1.0,1.0
2099,453,1.0,1.0
2213,2253,1.0,1.0
2083,299,1.0,1.0
84,155,1.0,1.0
2590,2421,1.0,1.0
1424,1799,1.0,1.0
1644,1732,1.0,1.0
354,330,1.0,1.0
1121,806,1.0,1.0
769,163,1.0,1.0
2696,672,1.0,1.0
1994,1800,1.0,1.0
1667,740,1.0,1.0
560,938,1.0,1.0
426,1275,1.0,1.0
719,1838,1.0,1.0
759,23,1.0,1.0
383,87,1.0,1.0
2597,1698,1.0,1.0
1879,2355,1.0,1.0
70,1521,1.0,1.0
163,1850,1.0,1.0
1806,2279,1.0,1.0
1268,788,1.0,1.0
617,226,1.0,1.0
1580,1625,1.0,1.0
2506,2366,1.0,1.0
2408,1975,1.0,1.0
1836,1832,1.0,1.0
2012,378,1.0,1.0
514,569,1.0,1.0
791,1004,1.0,1.0
155,117,1.0,1.0
1009,2175,1.0,1.0
574,2475,1.0,1.0
363,143,1.0,1.0
185,332,1.0,1.0
2505,2499,1.0,1.0
1122,799,1.0,1.0
163,813,1.0,1.0
2536,1957,1.0,1.0
563,500,1.0,1.0
2175,2361,1.0,1.0
2130,2030,1.0,1.0
649,752,1.0,1.0
2390,2227,1.0,1.0
772,1502,1.0,1.0
1102,1479,1.0,1.0
2213,1259,1.0,1.0
757,755,1.0,1.0
2498,2499,1.0,1.0
2426,2493,1.0,1.0
1964,102,1.0,1.0
383,631,1.0,1.0
427,2044,1.0,1.0
1249,1054,1.0,1.0
2492,2461,1.0,1.0
2150,1954,1.0,1.0
643,1904,1.0,1.0
745,2165,1.0,1.0
1240,912,1.0,1.0
163,1098,1.0,1.0
601,565,1.0,1.0
1432,1573,1.0,1.0
163,935,1.0,1.0
793,1070,1.0,1.0
1796,833,1.0,1.0
549,672,1.0,1.0
2243,831,1.0,1.0
1484,1057,1.0,1.0
283,565,1.0,1.0
137,138,1.0,1.0
731,330,1.0,1.0
1644,2484,1.0,1.0
1709,570,1.0,1.0
1361,1463,1.0,1.0
427,477,1.0,1.0
418,1198,1.0,1.0
1190,1321,1.0,1.0
1404,1143,1.0,1.0
2456,1742,1.0,1.0
1341,1044,1.0,1.0
1211,1520,1.0,1.0
1704,1157,1.0,1.0
1310,1306,1.0,1.0
468,182,1.0,1.0
1641,1086,1.0,1.0
565,671,1.0,1.0
2574,2107,1.0,1.0
360,151,1.0,1.0
359,2499,1.0,1.0
427,2024,1.0,1.0
2060,2062,1.0,1.0
36,1974,1.0,1.0
2056,2095,1.0,1.0
2069,260,1.0,1.0
402,681,1.0,1.0
306,57,1.0,1.0
1309,924,1.0,1.0
2472,2476,1.0,1.0
611,608,1.0,1.0
2689,1975,1.0,1.0
91,747,1.0,1.0
479,478,1.0,1.0
0,14,1.0,1.0
2268,2275,1.0,1.0
365,590,1.0,1.0
2268,1753,1.0,1.0
934,844,1.0,1.0
88,44,1.0,1.0
453,1269,1.0,1.0
129,538,1.0,1.0
113,747,1.0,1.0
348,1596,1.0,1.0
167,559,1.0,1.0
28,611,1.0,1.0
2113,2586,1.0,1.0
2175,1009,1.0,1.0
1874,1920,1.0,1.0
993,973,1.0,1.0
2686,101,1.0,1.0
771,104,1.0,1.0
1757,2341,1.0,1.0
2009,2534,1.0,1.0
2334,1790,1.0,1.0
344,1312,1.0,1.0
2409,2543,1.0,1.0
565,601,1.0,1.0
1550,84,1.0,1.0
500,2444,1.0,1.0
2275,1120,1.0,1.0
635,686,1.0,1.0
2286,2280,1.0,1.0
686,116,1.0,1.0
258,544,1.0,1.0
2131,2030,1.0,1.0
1917,2334,1.0,1.0
267,20,1.0,1.0
1039,1354,1.0,1.0
854,1178,1.0,1.0
1266,1301,1.0,1.0
2653,1363,1.0,1.0
671,565,1.0,1.0
640,130,1.0,1.0
82,1440,1.0,1.0
1782,2328,1.0,1.0
1738,219,1.0,1.0
1153,1455,1.0,1.0
1660,952,1.0,1.0
2612,26,1.0,1.0
1897,2146,1.0,1.0
576,1932,1.0,1.0
204,741,1.0,1.0
1349,1217,1.0,1.0
2421,263,1.0,1.0
747,18,1.0,1.0
615,555,1.0,1.0
882,565,1.0,1.0
1209,1215,1.0,1.0
1885,1884,1.0,1.0
1979,68,1.0,1.0
2499,1068,1.0,1.0
901,1554,1.0,1.0
66,2310,1.0,1.0
1253,1311,1.0,1.0
1211,1247,1.0,1.0
1037,1028,1.0,1.0
787,1288,1.0,1.0
565,333,1.0,1.0
741,1157,1.0,1.0
200,1891,1.0,1.0
2604,168,1.0,1.0
613,14,1.0,1.0
427,696,1.0,1.0
287,549,1.0,1.0
1462,1657,1.0,1.0
1540,1378,1.0,1.0
181,766,1.0,1.0
539,183,1.0,1.0
240,61,1.0,1.0
60,562,1.0,1.0
2176,2535,1.0,1.0
1582,1545,1.0,1.0
203,2499,1.0,1.0
889,892,1.0,1.0
786,1003,1.0,1.0
676,1014,1.0,1.0
2029,1818,1.0,1.0
75,1123,1.0,1.0
824,1707,1.0,1.0
1027,1336,1.0,1.0
1642,986,1.0,1.0
2270,480,1.0,1.0
637,623,1.0,1.0
2271,2238,1.0,1.0
193,420,1.0,1.0
367,483,1.0,1.0
928,983,1.0,1.0
2132,382,1.0,1.0
2126,2426,1.0,1.0
15,322,1.0,1.0
2208,2313,1.0,1.0
2506,2458,1.0,1.0
378,2447,1.0,1.0
28,1718,1.0,1.0
294,565,1.0,1.0
2632,2584,1.0,1.0
633,1459,1.0,1.0
2652,2308,1.0,1.0
439,420,1.0,1.0
672,1363,1.0,1.0
683,635,1.0,1.0
2027,465,1.0,1.0
1014,1056,1.0,1.0
163,2600,1.0,1.0
1631,934,1.0,1.0
2513,2239,1.0,1.0
1919,1007,1.0,1.0
747,699,1.0,1.0
322,1027,1.0,1.0
1335,1339,1.0,1.0
59,570,1.0,1.0
2282,2217,1.0,1.0
552,173,1.0,1.0
1117,1225,1.0,1.0
1923,1928,1.0,1.0
1575,163,1.0,1.0
611,1935,1.0,1.0
1863,1862,1.0,1.0
638,2171,1.0,1.0
881,816,1.0,1.0
565,477,1.0,1.0
1520,873,1.0,1.0
2029,2393,1.0,1.0
2380,1838,1.0,1.0
2595,1315,1.0,1.0
970,567,1.0,1.0
350,664,1.0,1.0
1502,1288,1.0,1.0
1021,1464,1.0,1.0
1891,411,1.0,1.0
2561,2380,1.0,1.0
1253,1131,1.0,1.0
821,607,1.0,1.0
514,453,1.0,1.0
1101,1328,1.0,1.0
1910,2366,1.0,1.0
2279,1806,1.0,1.0
2281,1134,1.0,1.0
431,2137,1.0,1.0
565,283,1.0,1.0
29,426,1.0,1.0
1531,983,1.0,1.0
1662,1036,1.0,1.0
757,219,1.0,1.0
1460,638,1.0,1.0
148,656,1.0,1.0
2665,2395,1.0,1.0
1828,2014,1.0,1.0
1312,638,1.0,1.0
1060,1890,1.0,1.0
1844,1845,1.0,1.0
1139,780,1.0,1.0
729,467,1.0,1.0
1630,1195,1.0,1.0
1271,997,1.0,1.0
2329,1428,1.0,1.0
2450,1881,1.0,1.0
2169,1290,1.0,1.0
2465,638,1.0,1.0
1215,825,1.0,1.0
1108,1506,1.0,1.0
1198,1296,1.0,1.0
71,2442,1.0,1.0
381,430,1.0,1.0
26,1129,1.0,1.0
2238,2271,1.0,1.0
665,427,1.0,1.0
1388,1027,1.0,1.0
163,781,1.0,1.0
323,228,1.0,1.0
2421,345,1.0,1.0
1194,1621,1.0,1.0
253,1815,1.0,1.0
811,910,1.0,1.0
1287,905,1.0,1.0
831,885,1.0,1.0
1736,1737,1.0,1.0
1797,2200,1.0,1.0
1463,931,1.0,1.0
2702,2624,1.0,1.0
881,2454,1.0,1.0
831,2243,1.0,1.0
523,2551,1.0,1.0
2194,2189,1.0,1.0
1690,1178,1.0,1.0
391,1283,1.0,1.0
33,250,1.0,1.0
122,127,1.0,1.0
1457,569,1.0,1.0
1136,1575,1.0,1.0
565,410,1.0,1.0
2683,427,1.0,1.0
50,643,1.0,1.0
805,930,1.0,1.0
2180,2577,1.0,1.0
2707,1389,1.0,1.0
1761,2208,1.0,1.0
560,78,1.0,1.0
954,427,1.0,1.0
812,1365,1.0,1.0
1124,453,1.0,1.0
262,1980,1.0,1.0
672,924,1.0,1.0
1543,1324,1.0,1.0
1236,1669,1.0,1.0
916,157,1.0,1.0
640,2054,1.0,1.0
2161,2167,1.0,1.0
1333,1207,1.0,1.0
1655,1313,1.0,1.0
2000,2115,1.0,1.0
1222,1129,1.0,1.0
148,460,1.0,1.0
2600,2220,1.0,1.0
1640,1345,1.0,1.0
2654,74,1.0,1.0
834,576,1.0,1.0
2664,189,1.0,1.0
2666,2453,1.0,1.0
1657,1307,1.0,1.0
1257,1719,1.0,1.0
881,1411,1.0,1.0
1527,2076,1.0,1.0
783,1155,1.0,1.0
623,1064,1.0,1.0
430,635,1.0,1.0
1601,1155,1.0,1.0
2692,1370,1.0,1.0
1091,476,1.0,1.0
453,706,1.0,1.0
935,1136,1.0,1.0
2642,2368,1.0,1.0
465,2368,1.0,1.0
1745,2175,1.0,1.0
2608,519,1.0,1.0
45,1459,1.0,1.0
640,109,1.0,1.0
1500,1238,1.0,1.0
411,512,1.0,1.0
616,268,1.0,1.0
119,228,1.0,1.0
2470,1230,1.0,1.0
259,228,1.0,1.0
1147,1240,1.0,1.0
1354,1317,1.0,1.0
163,1872,1.0,1.0
2003,1999,1.0,1.0
2334,1832,1.0,1.0
635,634,1.0,1.0
96,2061,1.0,1.0
223,686,1.0,1.0
163,1515,1.0,1.0
552,636,1.0,1.0
344,1445,1.0,1.0
1233,922,1.0,1.0
2077,743,1.0,1.0
1851,503,1.0,1.0
157,1017,1.0,1.0
995,1690,1.0,1.0
287,591,1.0,1.0
209,2334,1.0,1.0
1069,1685,1.0,1.0
256,928,1.0,1.0
808,1320,1.0,1.0
2482,2645,1.0,1.0
2033,2622,1.0,1.0
1422,1273,1.0,1.0
83,294,1.0,1.0
2020,1857,1.0,1.0
2507,2373,1.0,1.0
1328,1412,1.0,1.0
163,2274,1.0,1.0
2074,1636,1.0,1.0
1363,672,1.0,1.0
661,74,1.0,1.0
1116,31,1.0,1.0
1961,2100,1.0,1.0
157,1637,1.0,1.0
1109,1570,1.0,1.0
1581,1447,1.0,1.0
70,255,1.0,1.0
1095,1456,1.0,1.0
2204,846,1.0,1.0
329,237,1.0,1.0
163,2175,1.0,1.0
961,523,1.0,1.0
25,778,1.0,1.0
538,1689,1.0,1.0
1366,2374,1.0,1.0
745,1700,1.0,1.0
2088,776,1.0,1.0
1440,82,1.0,1.0
34,35,1.0,1.0
342,276,1.0,1.0
565,633,1.0,1.0
566,1643,1.0,1.0
719,611,1.0,1.0
1580,1577,1.0,1.0
1220,1618,1.0,1.0
954,450,1.0,1.0
465,103,1.0,1.0
1583,2396,1.0,1.0
430,1165,1.0,1.0
2266,2421,1.0,1.0
1469,1004,1.0,1.0
1053,1607,1.0,1.0
1964,1862,1.0,1.0
2629,565,1.0,1.0
1999,2003,1.0,1.0
417,317,1.0,1.0
2532,2417,1.0,1.0
1657,1595,1.0,1.0
1769,1696,1.0,1.0
1225,1117,1.0,1.0
1139,1598,1.0,1.0
446,554,1.0,1.0
1755,611,1.0,1.0
299,1827,1.0,1.0
294,638,1.0,1.0
256,983,1.0,1.0
1530,1424,1.0,1.0
2104,2302,1.0,1.0
1025,1712,1.0,1.0
1498,2158,1.0,1.0
328,2619,1.0,1.0
520,230,1.0,1.0
2489,643,1.0,1.0
212,570,1.0,1.0
345,2421,1.0,1.0
746,299,1.0,1.0
156,431,1.0,1.0
2529,2521,1.0,1.0
560,2287,1.0,1.0
456,672,1.0,1.0
966,910,1.0,1.0
163,1305,1.0,1.0
640,1363,1.0,1.0
630,408,1.0,1.0
1985,1231,1.0,1.0
983,1636,1.0,1.0
2532,2417,1.0,1.0
1598,1572,1.0,1.0
914,272,1.0,1.0
1459,633,1.0,1.0
75,1354,1.0,1.0
598,302,1.0,1.0
1257,380,1.0,1.0
2566,62,1.0,1.0
2202,1571,1.0,1.0
1455,1685,1.0,1.0
1452,1289,1.0,1.0
1921,1408,1.0,1.0
423,558,1.0,1.0
1819,1781,1.0,1.0
940,934,1.0,1.0
150,643,1.0,1.0
521,1081,1.0,1.0
1234,1275,1.0,1.0
1940,2175,1.0,1.0
249,652,1.0,1.0
1155,1601,1.0,1.0
636,2204,1.0,1.0
158,184,1.0,1.0
612,1046,1.0,1.0
2461,1076,1.0,1.0
343,1523,1.0,1.0
1155,862,1.0,1.0
967,1032,1.0,1.0
1984,2206,1.0,1.0
280,10,1.0,1.0
1606,409,1.0,1.0
427,1999,1.0,1.0
1216,1299,1.0,1.0
1591,871,1.0,1.0
435,0,1.0,1.0
1234,1187,1.0,1.0
734,213,1.0,1.0
2528,1858,1.0,1.0
2062,2061,1.0,1.0
1407,1626,1.0,1.0
1759,2697,1.0,1.0
2389,2421,1.0,1.0
95,1255,1.0,1.0
163,2286,1.0,1.0
2593,430,1.0,1.0
1877,251,1.0,1.0
1663,1756,1.0,1.0
548,1860,1.0,1.0
981,902,1.0,1.0
1995,1994,1.0,1.0
1504,1503,1.0,1.0
1685,163,1.0,1.0
1268,1842,1.0,1.0
163,1498,1.0,1.0
1886,745,1.0,1.0
427,2453,1.0,1.0
74,1220,1.0,1.0
74,263,1.0,1.0
1290,2080,1.0,1.0
1837,2132,1.0,1.0
697,642,1.0,1.0
400,2360,1.0,1.0
1512,1267,1.0,1.0
449,479,1.0,1.0
1512,1608,1.0,1.0
1812,785,1.0,1.0
2147,2019,1.0,1.0
1928,2570,1.0,1.0
1468,638,1.0,1.0
2667,2295,1.0,1.0
801,1542,1.0,1.0
1463,1406,1.0,1.0
1519,1177,1.0,1.0
1363,1364,1.0,1.0
792,1095,1.0,1.0
1418,989,1.0,1.0
272,914,1.0,1.0
1550,1199,1.0,1.0
1019,862,1.0,1.0
562,671,1.0,1.0
1982,2153,1.0,1.0
22,163,1.0,1.0
2392,1925,1.0,1.0
1428,2539,1.0,1.0
163,1611,1.0,1.0
2,471,1.0,1.0
2426,344,1.0,1.0
2002,2510,1.0,1.0
2653,2028,1.0,1.0
1635,1706,1.0,1.0
1070,1016,1.0,1.0
566,588,1.0,1.0
294,588,1.0,1.0
2152,2429,1.0,1.0
1855,75,1.0,1.0
2474,62,1.0,1.0
591,2475,1.0,1.0
258,14,1.0,1.0
786,791,1.0,1.0
1729,1016,1.0,1.0
2466,831,1.0,1.0
970,1396,1.0,1.0
467,270,1.0,1.0
1277,163,1.0,1.0
559,1378,1.0,1.0
1530,1218,1.0,1.0
2295,163,1.0,1.0
1949,1960,1.0,1.0
1215,1707,1.0,1.0
1236,296,1.0,1.0
88,116,1.0,1.0
326,324,1.0,1.0
611,2230,1.0,1.0
1022,1282,1.0,1.0
387,293,1.0,1.0
1626,1735,1.0,1.0
519,2223,1.0,1.0
2226,2139,1.0,1.0
1631,2330,1.0,1.0
1106,1305,1.0,1.0
290,163,1.0,1.0
1644,701,1.0,1.0
804,1664,1.0,1.0
2072,36,1.0,1.0
2146,1003,1.0,1.0
559,552,1.0,1.0
2333,2583,1.0,1.0
2134,2644,1.0,1.0
569,550,1.0,1.0
1276,1503,1.0,1.0
2485,749,1.0,1.0
761,535,1.0,1.0
523,2600,1.0,1.0
2195,286,1.0,1.0
1213,565,1.0,1.0
2499,359,1.0,1.0
1571,1218,1.0,1.0
1132,1309,1.0,1.0
651,635,1.0,1.0
1457,826,1.0,1.0
1766,1810,1.0,1.0
1763,639,1.0,1.0
1876,2634,1.0,1.0
157,1550,1.0,1.0
163,189,1.0,1.0
292,904,1.0,1.0
1973,129,1.0,1.0
2221,566,1.0,1.0
2118,565,1.0,1.0
2204,2173,1.0,1.0
635,177,1.0,1.0
2465,228,1.0,1.0
1106,163,1.0,1.0
427,2437,1.0,1.0
1229,809,1.0,1.0
2323,1268,1.0,1.0
2698,1759,1.0,1.0
1283,1284,1.0,1.0
661,76,1.0,1.0
747,588,1.0,1.0
817,1212,1.0,1.0
470,478,1.0,1.0
2364,1812,1.0,1.0
1571,163,1.0,1.0
2497,1915,1.0,1.0
109,640,1.0,1.0
1129,919,1.0,1.0
248,419,1.0,1.0
635,632,1.0,1.0
2489,2371,1.0,1.0
2035,1084,1.0,1.0
1182,1010,1.0,1.0
386,611,1.0,1.0
1860,2428,1.0,1.0
1656,2357,1.0,1.0
448,163,1.0,1.0
1364,1343,1.0,1.0
157,2019,1.0,1.0
1506,1276,1.0,1.0
2482,1855,1.0,1.0
2499,2147,1.0,1.0
1121,540,1.0,1.0
227,1318,1.0,1.0
1470,411,1.0,1.0
135,654,1.0,1.0
2021,2428,1.0,1.0
1234,1226,1.0,1.0
138,137,1.0,1.0
135,418,1.0,1.0
566,333,1.0,1.0
433,428,1.0,1.0
1797,1409,1.0,1.0
555,400,1.0,1.0
1570,1164,1.0,1.0
427,493,1.0,1.0
163,744,1.0,1.0
2158,1498,1.0,1.0
524,520,1.0,1.0
1172,623,1.0,1.0
862,1019,1.0,1.0
163,2295,1.0,1.0
1236,1227,1.0,1.0
398,776,1.0,1.0
422,1685,1.0,1.0
1385,1653,0.0,1.0
1326,2144,1.0,1.0
635,172,1.0,1.0
2333,318,1.0,1.0
1647,2615,1.0,1.0
1256,1019,1.0,1.0
1932,576,1.0,1.0
1705,459,1.0,1.0
2683,687,1.0,1.0
833,714,1.0,1.0
2564,1785,1.0,1.0
2374,2513,1.0,1.0
749,2485,1.0,1.0
618,638,1.0,1.0
2254,2347,1.0,1.0
1017,1574,1.0,1.0
1527,2561,1.0,1.0
371,88,1.0,1.0
188,380,1.0,1.0
42,188,1.0,1.0
1205,163,1.0,1.0
114,171,1.0,1.0
1503,1507,1.0,1.0
788,1268,1.0,1.0
1891,200,1.0,1.0
565,575,1.0,1.0
2208,1761,1.0,1.0
1499,1310,1.0,1.0
1102,136,1.0,1.0
600,747,1.0,1.0
1941,1926,1.0,1.0
1230,1231,1.0,1.0
608,394,1.0,1.0
1117,2089,1.0,1.0
163,1905,1.0,1.0
866,890,1.0,1.0
1062,1254,1.0,1.0
137,138,1.0,1.0
110,687,1.0,1.0
2220,2252,1.0,1.0
1979,1844,1.0,1.0
1156,1013,1.0,1.0
735,2649,1.0,1.0
576,726,1.0,1.0
538,402,1.0,1.0
2421,2654,1.0,1.0
264,635,1.0,1.0
611,2352,1.0,1.0
1404,219,1.0,1.0
705,519,1.0,1.0
185,389,1.0,1.0
1694,1455,1.0,1.0
312,427,1.0,1.0
1614,1619,1.0,1.0
1524,1526,1.0,1.0
675,2339,1.0,1.0
2386,2387,1.0,1.0
2705,1839,1.0,1.0
2282,2426,1.0,1.0
2381,1606,1.0,1.0
88,225,1.0,1.0
802,973,1.0,1.0
2426,1919,1.0,1.0
85,294,1.0,1.0
190,2223,1.0,1.0
21,438,1.0,1.0
949,1512,1.0,1.0
2144,1894,1.0,1.0
1884,1885,1.0,1.0
1665,539,1.0,1.0
256,634,1.0,1.0
704,376,1.0,1.0
793,262,1.0,1.0
2575,2506,1.0,1.0
2334,1588,1.0,1.0
378,1678,1.0,1.0
2376,359,1.0,1.0
566,2658,1.0,1.0
591,549,1.0,1.0
2342,497,1.0,1.0
2280,145,1.0,1.0
770,1285,1.0,1.0
208,635,1.0,1.0
2403,2581,1.0,1.0
2065,2086,1.0,1.0
2686,916,1.0,1.0
930,1062,1.0,1.0
611,633,1.0,1.0
812,1044,1.0,1.0
611,1352,1.0,1.0
824,1215,1.0,1.0
2088,2525,1.0,1.0
839,1072,1.0,1.0
483,566,1.0,1.0
565,306,1.0,1.0
255,767,1.0,1.0
1964,2675,1.0,1.0
1914,2176,1.0,1.0
853,1053,1.0,1.0
2305,2183,1.0,1.0
793,1691,1.0,1.0
1293,672,1.0,1.0
2423,2225,1.0,1.0
1248,66,1.0,1.0
1123,1674,1.0,1.0
490,734,1.0,1.0
2136,2148,1.0,1.0
584,250,1.0,1.0
1840,2705,1.0,1.0
272,516,1.0,1.0
2498,2567,1.0,1.0
1697,1599,1.0,1.0
2618,1269,1.0,1.0
313,1642,1.0,1.0
1619,1723,1.0,1.0
1845,68,1.0,1.0
2200,163,1.0,1.0
773,565,1.0,1.0
1811,2410,1.0,1.0
2302,2104,1.0,1.0
109,778,1.0,1.0
