edge_index0,edge_index1,pred,gr
1498,1049,1.0,1.0
2629,738,1.0,1.0
66,34,1.0,1.0
163,1650,1.0,1.0
163,1544,1.0,1.0
549,574,1.0,1.0
793,42,1.0,1.0
889,41,1.0,1.0
1639,1615,1.0,1.0
569,1273,1.0,1.0
566,321,1.0,1.0
1994,2097,1.0,1.0
401,2462,1.0,1.0
1326,1747,1.0,1.0
563,37,1.0,1.0
2540,1857,1.0,1.0
2164,2094,1.0,1.0
332,62,1.0,1.0
2525,1527,1.0,1.0
498,250,1.0,1.0
846,1533,1.0,1.0
2081,1910,1.0,1.0
1676,74,1.0,1.0
812,809,1.0,1.0
1601,224,1.0,1.0
76,518,1.0,1.0
8,435,1.0,1.0
1569,430,1.0,1.0
620,747,1.0,1.0
460,148,1.0,1.0
2317,2429,1.0,1.0
1453,1152,1.0,1.0
65,743,1.0,1.0
1816,2485,1.0,1.0
1643,868,1.0,1.0
364,366,1.0,1.0
2393,496,1.0,1.0
569,1181,1.0,1.0
2431,2426,1.0,1.0
2544,2568,1.0,1.0
1118,134,1.0,1.0
41,94,1.0,1.0
1959,177,1.0,1.0
2406,2078,1.0,1.0
594,1194,1.0,1.0
573,270,1.0,1.0
1084,991,1.0,1.0
1604,1272,1.0,1.0
193,280,1.0,1.0
2053,2690,1.0,1.0
1253,163,1.0,1.0
2583,102,1.0,1.0
885,177,1.0,1.0
1958,2220,1.0,1.0
119,686,1.0,1.0
1210,539,1.0,1.0
1811,427,1.0,1.0
2570,1928,1.0,1.0
2173,846,1.0,1.0
1338,1015,1.0,1.0
423,62,1.0,1.0
2617,1275,1.0,1.0
1670,1218,1.0,1.0
557,423,1.0,1.0
2379,1984,1.0,1.0
465,523,1.0,1.0
74,547,1.0,1.0
472,566,1.0,1.0
109,507,1.0,1.0
1328,1568,1.0,1.0
182,468,1.0,1.0
82,39,1.0,1.0
1126,923,1.0,1.0
967,957,1.0,1.0
1099,163,1.0,1.0
1281,1471,1.0,1.0
1656,731,1.0,1.0
1871,359,1.0,1.0
1813,2393,1.0,1.0
1067,839,1.0,1.0
378,585,1.0,1.0
171,114,1.0,1.0
2551,523,1.0,1.0
294,103,1.0,1.0
278,324,1.0,1.0
2659,743,1.0,1.0
1372,352,1.0,1.0
682,88,1.0,1.0
182,491,1.0,1.0
1857,2020,1.0,1.0
565,60,1.0,1.0
1050,1389,1.0,1.0
987,1240,1.0,1.0
636,2173,1.0,1.0
2421,115,1.0,1.0
2250,2175,1.0,1.0
2595,2562,1.0,1.0
2205,1799,1.0,1.0
1172,915,1.0,1.0
1832,1831,1.0,1.0
1603,1114,1.0,1.0
965,1140,1.0,1.0
2581,2403,1.0,1.0
127,2400,1.0,1.0
1069,163,1.0,1.0
686,1273,1.0,1.0
228,900,1.0,1.0
2254,2039,1.0,1.0
782,1532,1.0,1.0
294,2430,1.0,1.0
2580,136,1.0,1.0
322,160,1.0,1.0
591,1032,1.0,1.0
493,427,1.0,1.0
574,1962,1.0,1.0
403,2302,1.0,1.0
1567,1566,1.0,1.0
2178,2545,1.0,1.0
2301,1901,1.0,1.0
607,821,1.0,1.0
296,438,1.0,1.0
367,440,1.0,1.0
2178,2181,1.0,1.0
1520,839,1.0,1.0
80,2044,1.0,1.0
723,552,1.0,1.0
1759,2698,1.0,1.0
1267,344,1.0,1.0
1602,1549,1.0,1.0
1279,1065,1.0,1.0
1441,941,1.0,1.0
430,651,1.0,1.0
1553,1554,1.0,1.0
2584,2632,1.0,1.0
1129,1222,1.0,1.0
1323,1150,1.0,1.0
1569,1073,1.0,1.0
1469,1003,1.0,1.0
552,455,1.0,1.0
430,89,1.0,1.0
660,635,1.0,1.0
783,1407,1.0,1.0
1691,793,1.0,1.0
1010,877,1.0,1.0
533,41,1.0,1.0
1174,893,1.0,1.0
565,466,1.0,1.0
2189,2194,1.0,1.0
1532,782,1.0,1.0
419,260,1.0,1.0
1019,906,1.0,1.0
1427,1550,1.0,1.0
415,1832,1.0,1.0
523,717,1.0,1.0
808,863,1.0,1.0
2437,2433,1.0,1.0
193,519,1.0,1.0
583,284,1.0,1.0
344,2589,1.0,1.0
1652,1659,1.0,1.0
2455,456,1.0,1.0
565,128,1.0,1.0
1461,1288,1.0,1.0
1283,1547,1.0,1.0
1790,2334,1.0,1.0
1136,1523,1.0,1.0
456,2099,1.0,1.0
2596,2686,1.0,1.0
2425,62,1.0,1.0
1910,2081,1.0,1.0
1423,2583,1.0,1.0
488,591,1.0,1.0
1019,853,1.0,1.0
157,740,1.0,1.0
2219,2153,1.0,1.0
1221,910,1.0,1.0
2136,2148,1.0,1.0
2181,1793,1.0,1.0
467,495,1.0,1.0
268,616,1.0,1.0
1215,580,1.0,1.0
1328,947,1.0,1.0
566,1816,1.0,1.0
667,257,1.0,1.0
2555,2560,1.0,1.0
941,1717,1.0,1.0
16,466,1.0,1.0
565,1213,1.0,1.0
1730,1034,1.0,1.0
10,280,1.0,1.0
1339,1111,1.0,1.0
899,1672,1.0,1.0
1910,2575,1.0,1.0
2218,2049,1.0,1.0
864,611,1.0,1.0
1504,1525,1.0,1.0
745,2162,1.0,1.0
1147,161,1.0,1.0
1191,2423,1.0,1.0
479,1354,1.0,1.0
1503,1276,1.0,1.0
1891,1774,1.0,1.0
1000,569,1.0,1.0
163,174,1.0,1.0
1223,1335,1.0,1.0
1189,638,1.0,1.0
452,347,1.0,1.0
1756,1663,1.0,1.0
2418,2345,1.0,1.0
1540,1045,1.0,1.0
971,1602,1.0,1.0
2022,2008,1.0,1.0
1757,1842,1.0,1.0
1865,2107,1.0,1.0
552,738,1.0,1.0
2242,2458,1.0,1.0
1643,773,1.0,1.0
1560,535,1.0,1.0
2499,1871,1.0,1.0
98,2696,1.0,1.0
2378,611,1.0,1.0
862,638,1.0,1.0
1830,2585,1.0,1.0
1641,71,1.0,1.0
159,2543,1.0,1.0
1571,343,1.0,1.0
1136,1030,1.0,1.0
1988,2401,1.0,1.0
2514,485,1.0,1.0
646,450,1.0,1.0
1527,260,1.0,1.0
107,1937,1.0,1.0
430,1617,1.0,1.0
562,440,1.0,1.0
1969,2363,1.0,1.0
2167,2161,1.0,1.0
1192,875,1.0,1.0
427,698,1.0,1.0
524,430,1.0,1.0
554,565,1.0,1.0
491,2318,1.0,1.0
10,193,1.0,1.0
1937,1064,1.0,1.0
1409,958,1.0,1.0
799,2656,1.0,1.0
1696,2250,1.0,1.0
163,2361,1.0,1.0
1035,1218,1.0,1.0
427,304,1.0,1.0
1608,431,1.0,1.0
2396,163,1.0,1.0
2219,2008,1.0,1.0
621,738,1.0,1.0
764,636,1.0,1.0
2262,2435,1.0,1.0
2412,2255,1.0,1.0
76,2390,1.0,1.0
442,635,1.0,1.0
2484,986,1.0,1.0
1673,966,1.0,1.0
218,1290,1.0,1.0
1484,1430,1.0,1.0
1515,1581,1.0,1.0
986,2614,1.0,1.0
84,1240,1.0,1.0
881,2423,1.0,1.0
853,2423,1.0,1.0
2107,2574,1.0,1.0
1322,1020,1.0,1.0
881,74,1.0,1.0
1231,1495,1.0,1.0
123,553,1.0,1.0
566,477,1.0,1.0
354,839,1.0,1.0
1162,1613,1.0,1.0
74,622,1.0,1.0
1483,1123,1.0,1.0
2018,1828,1.0,1.0
2423,1644,1.0,1.0
487,291,1.0,1.0
1358,1661,1.0,1.0
1091,676,1.0,1.0
1971,2211,1.0,1.0
1891,1875,1.0,1.0
2330,2598,1.0,1.0
1430,1484,1.0,1.0
71,1923,1.0,1.0
809,1044,1.0,1.0
148,1649,1.0,1.0
576,605,1.0,1.0
289,612,1.0,1.0
919,809,1.0,1.0
107,1288,1.0,1.0
747,353,1.0,1.0
1690,995,1.0,1.0
2606,2459,1.0,1.0
1221,1797,1.0,1.0
601,1741,1.0,1.0
1468,848,1.0,1.0
1086,1076,1.0,1.0
303,1174,1.0,1.0
948,1281,1.0,1.0
2502,717,1.0,1.0
478,523,1.0,1.0
2370,2321,1.0,1.0
1682,1681,1.0,1.0
2561,2380,1.0,1.0
1712,569,1.0,1.0
163,1114,1.0,1.0
747,719,1.0,1.0
1389,1079,1.0,1.0
2087,2261,1.0,1.0
120,1184,1.0,1.0
1005,1313,1.0,1.0
2651,2059,1.0,1.0
1564,899,1.0,1.0
25,20,1.0,1.0
57,1459,1.0,1.0
2449,2450,1.0,1.0
1016,856,1.0,1.0
1611,1380,1.0,1.0
1268,1898,1.0,1.0
817,819,1.0,1.0
2511,2083,1.0,1.0
1755,2432,1.0,1.0
1359,1057,1.0,1.0
1806,2570,1.0,1.0
1827,2110,1.0,1.0
1148,30,1.0,1.0
41,23,1.0,1.0
1003,1004,1.0,1.0
1244,1061,1.0,1.0
552,554,1.0,1.0
68,2007,1.0,1.0
1651,1061,1.0,1.0
14,746,1.0,1.0
2221,1459,1.0,1.0
1816,559,1.0,1.0
587,88,1.0,1.0
1452,157,1.0,1.0
2110,1827,1.0,1.0
735,307,1.0,1.0
2507,2239,1.0,1.0
1713,138,1.0,1.0
1335,1607,1.0,1.0
482,13,1.0,1.0
59,1709,1.0,1.0
1489,177,1.0,1.0
183,539,1.0,1.0
644,210,1.0,1.0
2377,491,1.0,1.0
1862,1863,1.0,1.0
1243,570,1.0,1.0
1172,1141,1.0,1.0
679,32,1.0,1.0
2296,2251,1.0,1.0
74,2124,1.0,1.0
1273,569,1.0,1.0
357,2089,1.0,1.0
1775,2116,1.0,1.0
611,716,1.0,1.0
211,645,1.0,1.0
693,648,1.0,1.0
2688,1840,1.0,1.0
1774,2619,1.0,1.0
427,399,1.0,1.0
2185,2109,1.0,1.0
2446,129,1.0,1.0
1908,1647,1.0,1.0
1450,1710,1.0,1.0
2458,2366,1.0,1.0
2368,2642,1.0,1.0
438,550,1.0,1.0
432,428,1.0,1.0
728,1305,1.0,1.0
1893,1895,1.0,1.0
260,2069,1.0,1.0
519,510,1.0,1.0
270,342,1.0,1.0
745,127,1.0,1.0
653,2480,1.0,1.0
354,1520,1.0,1.0
608,680,1.0,1.0
747,620,1.0,1.0
1594,163,1.0,1.0
1049,1498,1.0,1.0
1428,1601,1.0,1.0
15,254,1.0,1.0
2656,799,1.0,1.0
1737,1178,1.0,1.0
640,1897,1.0,1.0
1091,1288,1.0,1.0
1365,812,1.0,1.0
1321,1041,1.0,1.0
2310,2607,1.0,1.0
1003,1343,1.0,1.0
757,2058,1.0,1.0
2300,1337,1.0,1.0
502,294,1.0,1.0
1079,975,1.0,1.0
2553,1875,1.0,1.0
169,570,1.0,1.0
2151,1584,1.0,1.0
1287,976,1.0,1.0
1392,1299,1.0,1.0
2703,1409,1.0,1.0
1900,2492,1.0,1.0
2245,2243,1.0,1.0
1484,1500,1.0,1.0
2628,738,1.0,1.0
916,2374,1.0,1.0
574,1006,1.0,1.0
835,1248,1.0,1.0
146,17,1.0,1.0
503,1851,1.0,1.0
302,428,1.0,1.0
1523,880,1.0,1.0
1891,1149,1.0,1.0
394,125,1.0,1.0
574,549,1.0,1.0
523,551,1.0,1.0
1116,736,1.0,1.0
698,1431,1.0,1.0
1414,788,1.0,1.0
1990,2093,1.0,1.0
1290,1238,1.0,1.0
1705,2356,1.0,1.0
2073,1818,1.0,1.0
2340,1935,1.0,1.0
799,1699,1.0,1.0
1069,793,1.0,1.0
2057,2465,1.0,1.0
1410,1153,1.0,1.0
1110,1728,1.0,1.0
2015,2092,1.0,1.0
255,569,1.0,1.0
406,311,1.0,1.0
250,736,1.0,1.0
1006,574,1.0,1.0
1298,409,1.0,1.0
1207,378,1.0,1.0
1598,780,1.0,1.0
74,2421,1.0,1.0
464,573,1.0,1.0
2261,2259,1.0,1.0
1590,163,1.0,1.0
714,1035,1.0,1.0
2659,163,1.0,1.0
754,478,1.0,1.0
529,341,1.0,1.0
2228,127,1.0,1.0
1885,1902,1.0,1.0
1197,2634,1.0,1.0
1579,1103,1.0,1.0
2003,2515,1.0,1.0
420,2214,1.0,1.0
1353,2317,1.0,1.0
344,1260,1.0,1.0
2580,1819,1.0,1.0
1008,1011,1.0,1.0
1154,1531,1.0,1.0
1161,1702,1.0,1.0
1153,1205,1.0,1.0
500,563,1.0,1.0
380,1784,1.0,1.0
40,761,1.0,1.0
243,357,1.0,1.0
248,105,1.0,1.0
944,1335,1.0,1.0
1839,290,1.0,1.0
430,632,1.0,1.0
2510,2362,1.0,1.0
644,565,1.0,1.0
2441,344,1.0,1.0
672,1293,1.0,1.0
607,1306,1.0,1.0
2330,1769,1.0,1.0
22,1790,1.0,1.0
1986,1329,1.0,1.0
427,353,1.0,1.0
1103,74,1.0,1.0
64,284,1.0,1.0
2652,240,1.0,1.0
1809,2071,1.0,1.0
1123,541,1.0,1.0
1705,1469,1.0,1.0
373,86,1.0,1.0
2150,2305,1.0,1.0
550,2423,1.0,1.0
1492,1050,1.0,1.0
818,1215,1.0,1.0
549,488,1.0,1.0
926,1019,1.0,1.0
672,1460,1.0,1.0
1321,814,1.0,1.0
1339,1570,1.0,1.0
1618,2343,1.0,1.0
157,766,1.0,1.0
1080,1321,1.0,1.0
177,1489,1.0,1.0
2256,2597,1.0,1.0
1909,1545,1.0,1.0
2292,1899,1.0,1.0
1539,449,1.0,1.0
409,2582,1.0,1.0
1318,1283,1.0,1.0
198,655,1.0,1.0
1894,2144,1.0,1.0
2259,1959,1.0,1.0
1520,872,1.0,1.0
2202,1980,1.0,1.0
14,400,1.0,1.0
1812,2364,1.0,1.0
2552,576,1.0,1.0
2424,2589,1.0,1.0
158,707,1.0,1.0
623,637,1.0,1.0
2271,2249,1.0,1.0
1277,2152,1.0,1.0
574,242,1.0,1.0
1859,554,1.0,1.0
471,1045,1.0,1.0
1269,876,1.0,1.0
1138,806,1.0,1.0
1756,2603,1.0,1.0
983,1531,1.0,1.0
1119,881,1.0,1.0
1007,2217,1.0,1.0
1057,627,1.0,1.0
2182,2633,1.0,1.0
1240,84,1.0,1.0
698,427,1.0,1.0
1823,2487,1.0,1.0
231,285,1.0,1.0
1312,1622,1.0,1.0
1512,1671,1.0,1.0
1438,565,1.0,1.0
2047,2111,1.0,1.0
344,1671,1.0,1.0
1218,1530,1.0,1.0
116,2428,1.0,1.0
65,744,1.0,1.0
1155,785,1.0,1.0
1919,2431,1.0,1.0
848,847,1.0,1.0
344,1244,1.0,1.0
2510,2002,1.0,1.0
1383,1398,1.0,1.0
1235,1512,1.0,1.0
931,1484,1.0,1.0
776,1326,1.0,1.0
1244,314,1.0,1.0
1683,740,1.0,1.0
1399,1463,1.0,1.0
1497,580,1.0,1.0
1607,1223,1.0,1.0
870,523,1.0,1.0
2035,2303,1.0,1.0
188,42,1.0,1.0
163,1218,1.0,1.0
566,2480,1.0,1.0
1582,2677,1.0,1.0
1956,2649,1.0,1.0
2131,1892,1.0,1.0
1461,1593,1.0,1.0
468,491,1.0,1.0
1902,1886,1.0,1.0
74,604,1.0,1.0
427,916,1.0,1.0
302,598,1.0,1.0
2549,280,1.0,1.0
1411,1203,1.0,1.0
1337,2300,1.0,1.0
1911,860,1.0,1.0
136,159,1.0,1.0
567,21,1.0,1.0
1493,774,1.0,1.0
672,574,1.0,1.0
380,163,1.0,1.0
747,146,1.0,1.0
2190,2189,1.0,1.0
1930,2512,1.0,1.0
863,576,1.0,1.0
2427,507,1.0,1.0
751,8,1.0,1.0
9,481,1.0,1.0
848,1607,1.0,1.0
2102,144,1.0,1.0
295,197,1.0,1.0
1950,2226,1.0,1.0
1257,2087,1.0,1.0
1116,1593,1.0,1.0
2458,2506,1.0,1.0
2316,163,1.0,1.0
1252,918,1.0,1.0
2405,881,1.0,1.0
852,1015,1.0,1.0
1064,623,1.0,1.0
1672,1564,1.0,1.0
2441,2585,1.0,1.0
652,373,1.0,1.0
605,576,1.0,1.0
1505,251,1.0,1.0
468,2377,1.0,1.0
1718,157,1.0,1.0
1520,1200,1.0,1.0
1776,136,1.0,1.0
320,259,1.0,1.0
2679,99,1.0,1.0
1915,1981,1.0,1.0
76,345,1.0,1.0
53,1439,1.0,1.0
1922,2026,1.0,1.0
173,1378,1.0,1.0
2337,2610,1.0,1.0
2348,1783,1.0,1.0
196,195,1.0,1.0
857,1483,1.0,1.0
903,1491,1.0,1.0
624,572,1.0,1.0
1728,1110,1.0,1.0
148,1687,1.0,1.0
2388,427,1.0,1.0
1167,1332,1.0,1.0
2268,2275,1.0,1.0
1527,211,1.0,1.0
1915,2497,1.0,1.0
2567,359,1.0,1.0
2562,1366,1.0,1.0
1313,1655,1.0,1.0
2259,2271,1.0,1.0
1364,1469,1.0,1.0
775,875,1.0,1.0
1676,207,1.0,1.0
1707,824,1.0,1.0
409,753,1.0,1.0
2427,2391,1.0,1.0
2211,1232,1.0,1.0
2416,2375,1.0,1.0
323,2560,1.0,1.0
45,492,1.0,1.0
2112,2572,1.0,1.0
2647,2430,1.0,1.0
456,2455,1.0,1.0
1910,2242,1.0,1.0
2373,2374,1.0,1.0
482,251,1.0,1.0
2602,2070,1.0,1.0
738,575,1.0,1.0
611,2260,1.0,1.0
565,1782,1.0,1.0
1911,290,1.0,1.0
157,1452,1.0,1.0
263,668,1.0,1.0
1490,206,1.0,1.0
1448,1621,1.0,1.0
