edge_index0,edge_index1,pred,gr
6045,39738,0.0,1.0
2183,4504,0.0,1.0
29999,36179,1.0,1.0
15220,27669,0.0,1.0
8138,40602,1.0,1.0
37537,43508,1.0,1.0
30039,31346,0.0,1.0
18564,28801,1.0,1.0
16856,32071,0.0,1.0
8138,26562,1.0,1.0
26372,41827,1.0,1.0
11450,34074,1.0,1.0
11273,25227,1.0,1.0
8138,21189,1.0,1.0
17968,33220,1.0,1.0
6586,28407,1.0,1.0
9775,31215,1.0,1.0
20179,30440,0.0,1.0
7384,40883,1.0,1.0
4346,29911,1.0,1.0
6479,45267,1.0,1.0
33351,40953,1.0,1.0
8264,18758,1.0,1.0
29527,33932,1.0,1.0
28691,30807,1.0,1.0
1115,8673,0.0,1.0
31219,33220,1.0,1.0
8084,10783,1.0,1.0
7124,44746,0.0,1.0
20911,32416,1.0,1.0
30522,31913,1.0,1.0
41524,44947,1.0,1.0
4355,19628,0.0,1.0
16651,38080,1.0,1.0
11592,45455,1.0,1.0
33699,44419,1.0,1.0
10749,38080,1.0,1.0
9403,29072,1.0,1.0
41566,43566,1.0,1.0
36149,40192,1.0,1.0
30348,41707,0.0,1.0
101,22816,1.0,1.0
30223,41570,1.0,1.0
12013,32096,1.0,1.0
2811,3609,1.0,1.0
9138,39150,1.0,1.0
30636,33220,1.0,1.0
12500,13700,1.0,1.0
39483,42942,1.0,1.0
12602,44592,1.0,1.0
8436,19083,1.0,1.0
13285,25775,1.0,1.0
24022,33220,1.0,1.0
891,24897,0.0,1.0
12403,17121,0.0,1.0
7091,33220,1.0,1.0
3035,33220,1.0,1.0
12888,14410,1.0,1.0
5123,8294,1.0,1.0
2453,45414,1.0,1.0
40261,43641,1.0,1.0
11430,17581,1.0,1.0
25833,40099,1.0,1.0
9060,44269,0.0,1.0
14599,28148,1.0,1.0
17510,17606,1.0,1.0
7178,13159,0.0,1.0
1603,20820,1.0,1.0
11273,15049,1.0,1.0
25303,27853,1.0,1.0
10749,17295,1.0,1.0
30965,33220,1.0,1.0
8103,19727,1.0,1.0
18421,20169,0.0,1.0
1987,40924,0.0,1.0
16088,22058,0.0,1.0
3166,34074,1.0,1.0
349,2518,1.0,1.0
9655,43966,1.0,1.0
4917,30307,1.0,1.0
3957,37381,1.0,1.0
14609,36986,1.0,1.0
32250,39164,1.0,1.0
30958,37957,1.0,1.0
2117,16384,0.0,1.0
500,19585,1.0,1.0
8534,29324,0.0,1.0
1961,42132,0.0,1.0
27902,39061,1.0,1.0
10681,39451,1.0,1.0
15037,15392,1.0,1.0
305,4766,1.0,1.0
17248,33817,1.0,1.0
14493,32978,0.0,1.0
25740,41104,1.0,1.0
11388,15675,1.0,1.0
25973,44419,1.0,1.0
8610,11725,1.0,1.0
8639,38697,1.0,1.0
5530,6302,0.0,1.0
28933,42612,0.0,1.0
4196,38711,0.0,1.0
270,40192,1.0,1.0
4088,6455,1.0,1.0
4051,33220,1.0,1.0
10744,14724,1.0,1.0
2700,10624,1.0,1.0
7657,13510,1.0,1.0
12704,22808,0.0,1.0
4610,12251,1.0,1.0
11190,19614,1.0,1.0
5643,12087,1.0,1.0
12413,43641,1.0,1.0
26869,33722,0.0,1.0
7230,9866,1.0,1.0
11280,35545,1.0,1.0
13935,41104,1.0,1.0
36778,46102,1.0,1.0
36025,44246,1.0,1.0
5914,42767,0.0,1.0
15035,40622,1.0,1.0
10996,35973,0.0,1.0
2712,29786,1.0,1.0
23627,39782,1.0,1.0
3614,13239,1.0,1.0
635,20689,1.0,1.0
17909,42272,1.0,1.0
11100,40468,0.0,1.0
1496,22115,1.0,1.0
7695,13510,1.0,1.0
8308,36833,1.0,1.0
37290,44741,1.0,1.0
12520,39499,1.0,1.0
3745,29115,1.0,1.0
17654,22554,0.0,1.0
21893,35388,1.0,1.0
4545,27184,1.0,1.0
1496,7198,1.0,1.0
1528,32744,1.0,1.0
2996,45848,1.0,1.0
16855,39773,1.0,1.0
4909,13100,1.0,1.0
20020,24683,0.0,1.0
23447,26485,1.0,1.0
29089,40301,1.0,1.0
28687,33220,1.0,1.0
4486,44836,0.0,1.0
1050,24931,1.0,1.0
8571,32744,1.0,1.0
37742,39613,1.0,1.0
23371,36528,1.0,1.0
11567,23159,1.0,1.0
9975,12606,1.0,1.0
6094,38208,1.0,1.0
2194,16201,1.0,1.0
1228,18470,1.0,1.0
5510,10494,1.0,1.0
24348,41123,1.0,1.0
28000,43471,1.0,1.0
26498,43024,0.0,1.0
744,10978,1.0,1.0
19727,31431,1.0,1.0
3737,5637,0.0,1.0
9917,40192,1.0,1.0
15358,32744,1.0,1.0
14240,27138,1.0,1.0
38102,40610,1.0,1.0
10511,22654,1.0,1.0
3398,31194,1.0,1.0
30925,41584,1.0,1.0
25936,40192,1.0,1.0
16339,20281,0.0,1.0
8188,15049,1.0,1.0
21733,25924,0.0,1.0
27272,39686,0.0,1.0
25299,35227,1.0,1.0
30992,40905,0.0,1.0
13577,27643,0.0,1.0
7076,45321,1.0,1.0
34773,40514,1.0,1.0
12445,32252,1.0,1.0
3245,36764,0.0,1.0
36617,37105,1.0,1.0
6729,17633,1.0,1.0
1082,22987,1.0,1.0
7623,44484,1.0,1.0
23759,33220,1.0,1.0
7758,9200,1.0,1.0
28897,41120,0.0,1.0
13408,31323,1.0,1.0
6078,43424,1.0,1.0
26293,29787,1.0,1.0
12475,33220,1.0,1.0
1872,32350,0.0,1.0
20368,21312,1.0,1.0
13656,15438,0.0,1.0
7135,21574,1.0,1.0
1654,7695,1.0,1.0
3745,29396,1.0,1.0
10932,44798,1.0,1.0
12602,23866,1.0,1.0
40188,42620,1.0,1.0
19509,30388,1.0,1.0
41677,44497,0.0,1.0
703,12318,1.0,1.0
25739,34167,1.0,1.0
22526,26990,0.0,1.0
4270,38834,1.0,1.0
27123,45391,0.0,1.0
25385,30977,1.0,1.0
11071,31421,0.0,1.0
8084,25955,1.0,1.0
5123,7723,1.0,1.0
575,11273,1.0,1.0
20756,25367,1.0,1.0
13305,29861,1.0,1.0
20651,20823,0.0,1.0
37182,41818,0.0,1.0
8308,9246,1.0,1.0
14740,16556,1.0,1.0
3016,36071,1.0,1.0
23589,33770,0.0,1.0
2124,20246,1.0,1.0
10921,33232,1.0,1.0
11476,31898,1.0,1.0
11544,39669,1.0,1.0
5205,27282,1.0,1.0
10136,42666,1.0,1.0
12192,39904,1.0,1.0
18041,32966,0.0,1.0
20185,44173,1.0,1.0
20484,34074,1.0,1.0
6428,30131,1.0,1.0
16587,20393,0.0,1.0
19747,29757,1.0,1.0
17390,42599,1.0,1.0
3572,43263,1.0,1.0
5903,39370,1.0,1.0
10861,41210,1.0,1.0
4220,33936,1.0,1.0
30324,32944,1.0,1.0
21006,45018,1.0,1.0
8895,31034,1.0,1.0
32736,40192,1.0,1.0
20037,44660,0.0,1.0
14879,42015,0.0,1.0
34757,40993,0.0,1.0
24412,33220,1.0,1.0
25748,34563,1.0,1.0
7344,19671,1.0,1.0
19204,22767,1.0,1.0
889,26549,1.0,1.0
4270,12957,1.0,1.0
21990,22286,1.0,1.0
8540,27563,1.0,1.0
6155,13700,1.0,1.0
14148,17517,1.0,1.0
28124,46154,1.0,1.0
9289,36368,0.0,1.0
36531,42363,1.0,1.0
24651,43965,1.0,1.0
21252,45898,1.0,1.0
13049,22599,0.0,1.0
7815,41028,1.0,1.0
12135,15294,0.0,1.0
1273,15049,1.0,1.0
26657,29867,1.0,1.0
7732,38637,1.0,1.0
9691,26171,0.0,1.0
7648,40610,1.0,1.0
25257,27161,1.0,1.0
7996,29396,1.0,1.0
3502,40521,1.0,1.0
10768,43566,1.0,1.0
7038,33220,1.0,1.0
7778,20564,1.0,1.0
9110,40481,1.0,1.0
3745,11539,1.0,1.0
8286,28151,1.0,1.0
8724,36751,1.0,1.0
4083,41008,1.0,1.0
4108,15709,0.0,1.0
3392,37451,1.0,1.0
39809,41232,0.0,1.0
23598,26068,1.0,1.0
2713,23818,0.0,1.0
31957,42845,1.0,1.0
35465,45239,1.0,1.0
29390,37070,1.0,1.0
22561,35826,1.0,1.0
8496,31322,0.0,1.0
18342,27662,1.0,1.0
9985,14448,0.0,1.0
1151,27027,1.0,1.0
29711,30029,1.0,1.0
24703,40320,0.0,1.0
16697,18720,1.0,1.0
24775,33218,1.0,1.0
42506,43001,1.0,1.0
23225,44195,1.0,1.0
6959,18376,0.0,1.0
710,43061,1.0,1.0
9059,20473,1.0,1.0
12622,40610,1.0,1.0
42137,44711,0.0,1.0
34336,38543,0.0,1.0
43508,45104,1.0,1.0
14181,45812,1.0,1.0
7936,45242,1.0,1.0
13224,42586,1.0,1.0
1269,33671,1.0,1.0
11909,14633,0.0,1.0
23392,33751,1.0,1.0
14974,27282,1.0,1.0
4610,40439,1.0,1.0
1610,6942,1.0,1.0
35388,39451,1.0,1.0
8854,24345,1.0,1.0
13505,40671,1.0,1.0
10356,30106,0.0,1.0
14733,43641,1.0,1.0
1050,24931,1.0,1.0
21706,40610,1.0,1.0
4803,43641,1.0,1.0
35289,38543,1.0,1.0
19434,21196,0.0,1.0
43699,44583,1.0,1.0
24053,29521,1.0,1.0
3595,31985,1.0,1.0
9310,36641,0.0,1.0
29527,37799,1.0,1.0
12489,24775,1.0,1.0
1723,4608,1.0,1.0
13215,38695,1.0,1.0
19232,44246,1.0,1.0
12957,22023,1.0,1.0
15257,16117,1.0,1.0
17349,35545,1.0,1.0
9111,16407,1.0,1.0
13495,17061,1.0,1.0
13935,15413,1.0,1.0
4168,39351,1.0,1.0
1803,15023,1.0,1.0
9352,40814,0.0,1.0
12602,37806,1.0,1.0
23252,44246,1.0,1.0
9941,29799,0.0,1.0
31417,43930,1.0,1.0
4610,16179,1.0,1.0
10749,10800,1.0,1.0
14282,16179,1.0,1.0
8939,30738,1.0,1.0
5957,41122,1.0,1.0
381,41104,1.0,1.0
7365,36485,1.0,1.0
11476,27185,1.0,1.0
4317,37806,1.0,1.0
10770,17153,1.0,1.0
4047,16078,1.0,1.0
595,27704,1.0,1.0
15495,25716,1.0,1.0
19909,37872,1.0,1.0
9251,44260,1.0,1.0
8530,15075,1.0,1.0
15925,32591,0.0,1.0
1608,21778,1.0,1.0
18700,33403,0.0,1.0
13511,28002,0.0,1.0
9318,33220,1.0,1.0
8308,43865,1.0,1.0
10900,39873,1.0,1.0
21190,35445,1.0,1.0
31792,44750,0.0,1.0
4251,37987,1.0,1.0
26095,42041,0.0,1.0
37961,40550,0.0,1.0
16811,25892,1.0,1.0
41104,45685,1.0,1.0
6739,34167,1.0,1.0
6770,26380,1.0,1.0
14064,25090,1.0,1.0
16315,43984,0.0,1.0
514,13700,1.0,1.0
21706,39451,1.0,1.0
16523,34074,1.0,1.0
24703,38029,0.0,1.0
24506,37532,1.0,1.0
24651,40424,1.0,1.0
34800,34851,1.0,1.0
2490,22201,1.0,1.0
28607,43930,1.0,1.0
20993,38157,1.0,1.0
13257,39642,1.0,1.0
35410,43971,0.0,1.0
3912,42666,1.0,1.0
10525,22479,1.0,1.0
38102,41104,1.0,1.0
22629,27662,1.0,1.0
23356,25027,1.0,1.0
7230,9866,1.0,1.0
8308,29200,1.0,1.0
6493,42141,1.0,1.0
44537,45848,1.0,1.0
13997,41899,0.0,1.0
14255,17217,1.0,1.0
2811,30745,1.0,1.0
26792,38157,1.0,1.0
7985,18758,1.0,1.0
4788,10624,1.0,1.0
6067,14569,1.0,1.0
7081,33220,1.0,1.0
8084,12171,1.0,1.0
381,42599,1.0,1.0
5486,13700,1.0,1.0
40846,43769,1.0,1.0
13413,13510,1.0,1.0
20911,40301,1.0,1.0
3942,6963,1.0,1.0
8084,45685,1.0,1.0
6877,35853,1.0,1.0
8210,13700,1.0,1.0
23102,33220,1.0,1.0
3668,5095,0.0,1.0
9508,38235,1.0,1.0
38040,38336,0.0,1.0
9318,27669,1.0,1.0
2833,30087,1.0,1.0
16179,20432,1.0,1.0
12127,37070,1.0,1.0
1349,18671,0.0,1.0
41871,42598,1.0,1.0
12622,23252,1.0,1.0
16917,35427,1.0,1.0
21816,42987,1.0,1.0
5377,13700,1.0,1.0
500,36192,1.0,1.0
12602,29017,1.0,1.0
32869,38734,1.0,1.0
3535,44878,0.0,1.0
1401,7470,1.0,1.0
12458,15790,0.0,1.0
33251,45267,1.0,1.0
19137,42281,0.0,1.0
6229,36483,1.0,1.0
4157,40514,0.0,1.0
8894,29965,1.0,1.0
10604,17466,0.0,1.0
3225,30566,1.0,1.0
6640,45685,1.0,1.0
6979,40192,1.0,1.0
7850,43867,1.0,1.0
994,5279,0.0,1.0
11190,33391,1.0,1.0
12474,17789,1.0,1.0
39672,46059,0.0,1.0
20214,24954,1.0,1.0
19192,33549,0.0,1.0
13581,13700,1.0,1.0
16685,37987,1.0,1.0
37844,43297,0.0,1.0
19647,36947,1.0,1.0
16171,37987,1.0,1.0
6538,40192,1.0,1.0
16521,24716,1.0,1.0
425,24275,1.0,1.0
20085,38452,0.0,1.0
4071,12128,1.0,1.0
2229,2431,1.0,1.0
2155,9889,0.0,1.0
5451,12648,1.0,1.0
34681,36631,0.0,1.0
27146,45135,0.0,1.0
27961,29805,1.0,1.0
22289,34821,1.0,1.0
5,13935,1.0,1.0
4486,44836,0.0,1.0
5391,35156,1.0,1.0
30258,30719,1.0,1.0
3364,4658,1.0,1.0
27140,35580,1.0,1.0
23238,37797,1.0,1.0
10598,33220,1.0,1.0
11655,20960,1.0,1.0
1981,22212,1.0,1.0
1273,21794,1.0,1.0
6242,41146,1.0,1.0
12412,37825,1.0,1.0
14787,35580,1.0,1.0
22972,39189,1.0,1.0
13569,41431,1.0,1.0
21180,22283,1.0,1.0
20197,29380,1.0,1.0
3912,20949,1.0,1.0
21125,34074,1.0,1.0
13978,26362,1.0,1.0
32372,34208,1.0,1.0
1758,7519,1.0,1.0
5815,36179,1.0,1.0
1899,30026,1.0,1.0
11199,42786,1.0,1.0
5707,18705,1.0,1.0
22585,34088,1.0,1.0
2622,16556,1.0,1.0
2827,31729,0.0,1.0
11898,24316,1.0,1.0
4468,40692,1.0,1.0
3612,9622,1.0,1.0
22094,31755,1.0,1.0
4709,25041,0.0,1.0
25522,36406,1.0,1.0
4096,5694,0.0,1.0
12159,40320,1.0,1.0
3680,12841,1.0,1.0
23570,26484,1.0,1.0
30900,43641,1.0,1.0
9318,9518,1.0,1.0
13015,20257,1.0,1.0
30019,37987,1.0,1.0
12142,13700,1.0,1.0
13272,19211,1.0,1.0
29187,40671,1.0,1.0
20502,32744,1.0,1.0
5104,42270,1.0,1.0
22808,30518,0.0,1.0
21819,35161,1.0,1.0
8084,27454,1.0,1.0
26869,33722,0.0,1.0
19885,39873,1.0,1.0
27201,40192,1.0,1.0
13474,34074,1.0,1.0
14154,40219,1.0,1.0
21802,36257,1.0,1.0
28450,38734,1.0,1.0
5700,9141,0.0,1.0
9421,25614,1.0,1.0
13444,31773,0.0,1.0
9381,9403,1.0,1.0
11190,13838,1.0,1.0
4759,19640,1.0,1.0
9181,10753,1.0,1.0
19647,36947,1.0,1.0
3243,33220,1.0,1.0
17106,19433,1.0,1.0
20768,36257,1.0,1.0
13935,15413,1.0,1.0
12846,23176,1.0,1.0
3219,17153,1.0,1.0
5996,38146,0.0,1.0
23484,30026,1.0,1.0
31248,40233,1.0,1.0
4916,22506,1.0,1.0
20577,40671,1.0,1.0
8084,30500,1.0,1.0
500,20861,1.0,1.0
8206,16139,1.0,1.0
12635,34455,0.0,1.0
8308,34092,1.0,1.0
1326,44246,1.0,1.0
37380,37382,0.0,1.0
17988,30197,1.0,1.0
11476,13700,1.0,1.0
15221,36268,1.0,1.0
11527,20640,0.0,1.0
16422,22372,1.0,1.0
18516,40785,1.0,1.0
4639,25786,1.0,1.0
7665,27281,1.0,1.0
10981,28752,1.0,1.0
32146,35960,1.0,1.0
20531,30087,1.0,1.0
20687,44741,1.0,1.0
39125,39873,1.0,1.0
8084,23545,1.0,1.0
29530,42756,1.0,1.0
16685,33220,1.0,1.0
15973,34936,1.0,1.0
29831,40192,1.0,1.0
28548,29712,1.0,1.0
11473,37692,1.0,1.0
9810,10624,1.0,1.0
29187,46141,1.0,1.0
2102,13345,1.0,1.0
21485,36528,1.0,1.0
10216,11820,1.0,1.0
6979,43452,1.0,1.0
20072,25102,1.0,1.0
4578,13128,1.0,1.0
8308,22921,1.0,1.0
17752,45216,0.0,1.0
2907,15244,1.0,1.0
19527,31685,1.0,1.0
38696,42272,1.0,1.0
2453,18191,1.0,1.0
10846,40192,1.0,1.0
25198,28726,0.0,1.0
15544,20846,0.0,1.0
16878,26380,1.0,1.0
15964,38918,1.0,1.0
2622,24440,1.0,1.0
5903,39370,1.0,1.0
10749,21190,1.0,1.0
7585,12128,1.0,1.0
12144,23280,1.0,1.0
12489,24775,1.0,1.0
3861,38715,1.0,1.0
33940,36986,1.0,1.0
5997,11842,1.0,1.0
9846,11820,1.0,1.0
26423,36179,1.0,1.0
3364,14133,1.0,1.0
2062,16062,0.0,1.0
3187,7936,1.0,1.0
4317,41350,1.0,1.0
8436,32416,1.0,1.0
11476,19250,1.0,1.0
14086,32291,1.0,1.0
12238,38069,1.0,1.0
17518,43263,0.0,1.0
7870,42492,0.0,1.0
33798,46059,0.0,1.0
28663,35580,1.0,1.0
12704,13192,0.0,1.0
17087,24308,1.0,1.0
5123,11745,1.0,1.0
13884,38424,0.0,1.0
16156,23898,1.0,1.0
43144,43248,1.0,1.0
22133,29583,1.0,1.0
28367,32659,1.0,1.0
35228,40192,1.0,1.0
6962,18022,0.0,1.0
33975,35580,1.0,1.0
16728,35567,1.0,1.0
34208,43471,1.0,1.0
31250,39016,1.0,1.0
33210,36159,1.0,1.0
4933,21277,1.0,1.0
31375,42794,1.0,1.0
8876,15695,1.0,1.0
4340,15894,1.0,1.0
2211,20949,1.0,1.0
12602,42287,1.0,1.0
31265,42060,0.0,1.0
5227,35604,1.0,1.0
26498,37987,1.0,1.0
5135,26479,1.0,1.0
16567,41109,1.0,1.0
13674,37987,1.0,1.0
9086,20864,0.0,1.0
4565,13564,1.0,1.0
19469,38426,1.0,1.0
19578,36522,1.0,1.0
27936,33490,1.0,1.0
4004,41032,1.0,1.0
7239,45160,1.0,1.0
61,14133,1.0,1.0
26210,28886,1.0,1.0
23512,44272,1.0,1.0
10344,39613,1.0,1.0
15809,42786,1.0,1.0
40074,42523,1.0,1.0
37456,38338,1.0,1.0
3200,29121,0.0,1.0
4988,28989,0.0,1.0
34394,40192,1.0,1.0
36067,43641,1.0,1.0
10676,25786,1.0,1.0
16179,34872,1.0,1.0
10216,17526,1.0,1.0
7781,17340,1.0,1.0
3782,33267,1.0,1.0
40804,43641,1.0,1.0
12925,16411,0.0,1.0
8608,14592,1.0,1.0
29183,33220,1.0,1.0
40115,43337,0.0,1.0
5071,33220,1.0,1.0
29354,31079,1.0,1.0
1368,35629,1.0,1.0
12523,18216,1.0,1.0
3280,3861,1.0,1.0
18991,33220,1.0,1.0
37642,40192,1.0,1.0
14145,43746,1.0,1.0
19136,23650,0.0,1.0
4124,30667,1.0,1.0
305,24763,1.0,1.0
22130,35580,1.0,1.0
4274,28963,1.0,1.0
21610,25071,1.0,1.0
12888,45104,1.0,1.0
34693,36485,1.0,1.0
34243,39826,1.0,1.0
24295,24479,1.0,1.0
7614,13700,1.0,1.0
20031,22334,1.0,1.0
2950,27795,1.0,1.0
27704,35798,1.0,1.0
1900,13700,1.0,1.0
44728,45242,1.0,1.0
6535,18741,1.0,1.0
2431,4483,1.0,1.0
8308,43649,1.0,1.0
16912,22485,1.0,1.0
4565,5522,1.0,1.0
4610,9379,1.0,1.0
6379,15413,1.0,1.0
26357,29956,1.0,1.0
3254,21145,1.0,1.0
4639,43641,1.0,1.0
15713,38894,1.0,1.0
1075,38912,1.0,1.0
7506,44337,1.0,1.0
8854,34902,1.0,1.0
20768,34497,1.0,1.0
27492,40448,1.0,1.0
14282,25748,1.0,1.0
